"url","Uixtilelink","Uixtilelink_link","Categoria"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","i'm ending the vlog","https://www.youtube.com/watch?v=l-yrXB95qDo","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","GOING SHOPPING WITH FRIENDS VLOG ❤ Mia's Life ❤","https://www.youtube.com/watch?v=Azob3a6Cdpo","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","#gytar VLOG 00 ""Short Honeymoon""","https://www.youtube.com/watch?v=IS7VF8UvCks","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","Türkiye'de ilk CFMOTO 150NK Moto Vlog'u!","https://www.youtube.com/watch?v=QGc5Bz0zns4","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","VLOG GROSSE SOIRÉE FITNESS CHEZ CAUET !","https://www.youtube.com/watch?v=hNdu-amaFDs","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","THE LOST VLOG! (p.s I'm Sorry!) April 29th & 30th","https://www.youtube.com/watch?v=4EWhHWY03wo","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","EMOTIONAL LIVE BIRTH VLOG | NATURAL UNMEDICATED WATER BIRTH!","https://www.youtube.com/watch?v=v2u1bZvdY1g","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","HE CHEATED ON ME WITH AN ANIMAL | MALDIVES DAY 2 VLOG!","https://www.youtube.com/watch?v=mwbm5D8sfiQ","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","Makeup, Dyeing my hair + Dying Inside | VLOG","https://www.youtube.com/watch?v=ekstQb8FGLE","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","Vlog - Alien : Covenant (SPOILERS à partir de 15mn)","https://www.youtube.com/watch?v=tqBM6BZA_rQ","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SBTqAwA%253D","Black Masks, STRlPPERS, & Rap BATTLES! - Vlog #636","https://www.youtube.com/watch?v=K2wzH6aO0Ww","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","PROM GRWM/VLOG 2017","https://www.youtube.com/watch?v=Up5PG3c0ais","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","Black Masks, STRlPPERS, & Rap BATTLES! - Vlog #636","https://www.youtube.com/watch?v=K2wzH6aO0Ww","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","FIDGET SPINNERS E NEXT LEVEL!!","https://www.youtube.com/watch?v=C1Hz1uLws14","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","EMOTIONAL LIVE BIRTH VLOG | NATURAL UNMEDICATED WATER BIRTH!","https://www.youtube.com/watch?v=v2u1bZvdY1g","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","MY NEW VLOGGING PARTNER!","https://www.youtube.com/watch?v=yaRudJoNP3M","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","Vlogging Tips – How To Grow A Vlog Channel (7 Tips)","https://www.youtube.com/watch?v=m9BAX5hUei4","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","Unser Weg nach POLSKA🇵🇱 ⎢VLOG#8","https://www.youtube.com/watch?v=zF3mFueuG1c","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","Come Shopping With Me - IKEA Shopping Vlog!","https://www.youtube.com/watch?v=HVBSSt3L9ZU","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","[VLOG] JulianElla First Flight Together","https://www.youtube.com/watch?v=1skHZEHSFgY","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","WHAT I EAT IN A DAY 🌱| BODYPOWER EXPO 2017 VLOG","https://www.youtube.com/watch?v=Nhk-hQzqWo0","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","BORA BORA VLOG | PatrickStarrr","https://www.youtube.com/watch?v=tbuYxXfrtD4","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","JAPAN ● VLOG 006: Nakano - DAS Merch Second Hand Paradies!","https://www.youtube.com/watch?v=KDqPMac-oZg","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","AB VLOG #1 : Vlog pertama kita!!","https://www.youtube.com/watch?v=ak-lSmfPJAs","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","[ENG CC] 영국일상 VLOG 🌿 그저 모든 것이 충분하다 🌳 Everything Is Good Enough","https://www.youtube.com/watch?v=OsrqTV1U1tg","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SCjqAwA%253D","SKETCH & ETHAN VLOG","https://www.youtube.com/watch?v=kvkkEUgTET4","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","danielle bregoli cash me outside with logan paul vlog. SUBSCRIBE","https://www.youtube.com/watch?v=AAuNcR978YY","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","Makeup, Dyeing my hair + Dying Inside | VLOG","https://www.youtube.com/watch?v=ekstQb8FGLE","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","FERRARI SURPRISE !!!","https://www.youtube.com/watch?v=kz9sjL8tzgc","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","FOLLOW ME AROUND: BIRTHDAY VLOG | Carli Bybel","https://www.youtube.com/watch?v=rIfGdfNyg7w","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","First VLOG / GamerGirl / RonaldOMG","https://www.youtube.com/watch?v=cHmYqbkenNQ","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","Vlog 29: Meet Moosey","https://www.youtube.com/watch?v=_fouZYrrhR8","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","GETTING READY FOR OUR HONEYMOON + MTV AWARDS | Vlog","https://www.youtube.com/watch?v=9Vsf1JoIVI4","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","BABY GOES ON EPIC SLIDE!!","https://www.youtube.com/watch?v=c0e5GLSml80","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","VIAGEM DE YOUTUBERS PARA ORLANDO! 🎡🎢 ‹ JonVlogs ›","https://www.youtube.com/watch?v=2PE_dvByUSk","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","VLOG : SOMEONE BROKE INTO THE HOUSE..","https://www.youtube.com/watch?v=WIzJ9dC4GyM","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","Vlog - Alien : Covenant (SPOILERS à partir de 15mn)","https://www.youtube.com/watch?v=tqBM6BZA_rQ","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","WEEKDAY OUTFITS | Lily Pebbles Vlog","https://www.youtube.com/watch?v=5OvyK5_PT4c","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","First Day of School in Japan [Student Vlog 01]","https://www.youtube.com/watch?v=Bl7BPkF0p3s","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","👶🏻BABY BLING💍","https://www.youtube.com/watch?v=_tVFRg0wrKk","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","CUMPLE GISELE & FRASES CON CANCIÓN DESPACITO LUIS FONSI","https://www.youtube.com/watch?v=aXCYNoXRx7s","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","THE BENNI GOPRO GIVEAWAY! | VLOG S02E16","https://www.youtube.com/watch?v=XuRfwKGs0Q8","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","Spillin Drinks On DNB Nation - Vlog #637","https://www.youtube.com/watch?v=NTMhRprp6Zs","Vlog"
"https://www.youtube.com/results?sp=SDzqAwA%253D&q=vlog","Dave your foot STINKS!!!! (APS Vlog)","https://www.youtube.com/watch?v=IVC_rFiiiOA","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","Dave your foot STINKS!!!! (APS Vlog)","https://www.youtube.com/watch?v=IVC_rFiiiOA","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","Philippines Family Vlog 2017 | Part 1 | ASHA ETC","https://www.youtube.com/watch?v=tnKi-YvqaLk","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","VLog #4 - Animated Q&A and GIVEAWAY - FrediSaalAnimations","https://www.youtube.com/watch?v=95flwG3gYN0","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","PRANKING MY MOM in CANADA | May 14th, 2017 | Vlog #114","https://www.youtube.com/watch?v=joY8bzktmsQ","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","NRAB FAMILY #VLOG 6 Goes to Singapore & Malaysia","https://www.youtube.com/watch?v=A5neGNV0RCA","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","How to VLOG! Complete Newbie Guide.","https://www.youtube.com/watch?v=GzNUNnmyjM0","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","VLOG #49: Viaje a NYC y presentación mundial Acer","https://www.youtube.com/watch?v=GwcPzV3ZSPA","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","WE'RE DONE!? #RAGZANDDLBTOUR2017 | BODYPOWER VLOG 3","https://www.youtube.com/watch?v=4S_mmnOsA_4","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","COLLEGE MOVE IN DAY VLOG 2016 // moving in and getting settled: Syracuse University","https://www.youtube.com/watch?v=mcb_rWj0fYA","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","MY BOXING WORKOUT | Niomi Smart VLOG","https://www.youtube.com/watch?v=OuWmK3vSddY","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","Legoland Windsor Vlog May 2017","https://www.youtube.com/watch?v=ky2aJg-CDCo","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","VLOG: What Happened At Playlist Live...oh wait nothing","https://www.youtube.com/watch?v=cO-xtdvVGL4","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","THEY ALMOST KILLED MY DOG!","https://www.youtube.com/watch?v=5fVTVrAtCeQ","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","Travel Vlog | Playlist Live 2017 Day 1","https://www.youtube.com/watch?v=huNns81pdW0","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","COLLEGE DORM SHOPPING VLOG 2016!!!","https://www.youtube.com/watch?v=Ob599Oc5N_U","Vlog"
"https://www.youtube.com/results?sp=SFDqAwA%253D&q=vlog","TIPS FOR STARTING A VLOG","https://www.youtube.com/watch?v=cGh0sDprm3s","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","Grocery Haul + Cooking Chicken Alfredo VLOG!! (BeautybyTommie)","https://www.youtube.com/watch?v=YBWhLZRUNGg","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","O VIDEO MAIS IDIOTA DO MUNDO FT ZOIO","https://www.youtube.com/watch?v=fxGUyntalak","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","EXCLUSIVE VLOG TEST of the Canon G7X mark II","https://www.youtube.com/watch?v=whQQVhHWwhY","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","my last daily vlog","https://www.youtube.com/watch?v=LAYYDjaPsOQ","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","NOVA TRANSFORMAÇÃO DE GOHAN CONFIRMADA - Dragon Ball Super 90","https://www.youtube.com/watch?v=Se06T2aADNc","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","Miami Police VLOG: She's getting deployed to Afghanistan","https://www.youtube.com/watch?v=2e7l_k06xM8","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","FUNNIEST VLOG","https://www.youtube.com/watch?v=SgRwrhhSO9Y","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","AVA SARAH IS HERE! | Birth Vlog","https://www.youtube.com/watch?v=kyNSYiku3m8","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","4 YEAR OLD HAS A BOYFRIEND?! - Lesbian Family Vlog","https://www.youtube.com/watch?v=jlkix-86Rus","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","OMG!! NEW SLIME AT MICHAELS!! | HUGE POPSICLE SQUISHIES!!! | VLOG","https://www.youtube.com/watch?v=Fpbs6ecHEBU","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","My Nose Surgery Experience VLOG","https://www.youtube.com/watch?v=xPQn4MWA6ds","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","😍 CheeseCake, Metallica and Gem Show 😍 May Diary 2017","https://www.youtube.com/watch?v=4H6hTGWvU0Y","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","SEANGARES REUNION, CRAZY SUBWAY CUSTOMER (Northern Arena Vlog #1)","https://www.youtube.com/watch?v=T5F-yMci--s","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","GET READY WITH ME/ Vlog : GNO in New York City","https://www.youtube.com/watch?v=Pz1Ff2xw9cU","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","VLOG (71) بلال يرد على منتقذييه و يشكر متتبعيه.","https://www.youtube.com/watch?v=0VAuSgsW19E","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","JAPANESE BATH WHICH BURNS (Japan Vlog # 2)","https://www.youtube.com/watch?v=JVi8lCQQtGo","Vlog"
"https://www.youtube.com/results?sp=SGTqAwA%253D&q=vlog","A Day in My Life (Seoul) + VLOG #4 | Erna Limdaugh","https://www.youtube.com/watch?v=MTGFfpVkjs0","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","AVA SARAH IS HERE! | Birth Vlog","https://www.youtube.com/watch?v=kyNSYiku3m8","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","NOVA TRANSFORMAÇÃO DE GOHAN CONFIRMADA - Dragon Ball Super 90","https://www.youtube.com/watch?v=Se06T2aADNc","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","ADA APA DI LOMBOK?! Ria Ricis Rusuh - Vlog 15","https://www.youtube.com/watch?v=BTK0M88ROYE","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","PROM GRWM/VLOG 2017","https://www.youtube.com/watch?v=Up5PG3c0ais","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","VEGAN TASTE TEST VLOG | WHOLE FOODS EDITION","https://www.youtube.com/watch?v=kiPM3cMkQlg","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","HETI VLOG #8 - Zaba, és a gyűjteményem!","https://www.youtube.com/watch?v=mzFeHEAy0YM","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","Addressing The Rumours...","https://www.youtube.com/watch?v=sPAv3lm_5fM","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","SEANGARES REUNION, CRAZY SUBWAY CUSTOMER (Northern Arena Vlog #1)","https://www.youtube.com/watch?v=T5F-yMci--s","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","Clamour Con Vlog! My Time In California!","https://www.youtube.com/watch?v=iU2ZN9pamYs","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","KST Vlog 1 - Xoài Xanh Chấm Nước Mắm Đường","https://www.youtube.com/watch?v=vJ6EEvdT5N0","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","TIPS FOR STARTING A VLOG","https://www.youtube.com/watch?v=cGh0sDprm3s","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","WHAT BOYS DO IN PAKISTAN...","https://www.youtube.com/watch?v=bmI7pg5k6B4","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","SALSHABILLA #VLOG - DI PRANK MOBIL MINI COOPER.","https://www.youtube.com/watch?v=1d8myO0XSqw","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","MA VIE DE DJ ! VLOG 1","https://www.youtube.com/watch?v=-b_b0vXlog8","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","GUESS WHO'S BACK...","https://www.youtube.com/watch?v=3BqbVqZXJ-s","Vlog"
"https://www.youtube.com/results?sp=SHjqAwA%253D&q=vlog","AMBW COUPLE VLOG | JAPAN | OUR FIRST ANNIVERSARY TOGETHER 💕","https://www.youtube.com/watch?v=tTfP4jY_YgU","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","#TATANVLOG - Pertama Kali Dijemput Koko di Sekolah - FIRST VLOG","https://www.youtube.com/watch?v=GME_M7x_V4w","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","HETI VLOG #8 - Zaba, és a gyűjteményem!","https://www.youtube.com/watch?v=mzFeHEAy0YM","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","How to Vlog: From the Vlogbrothers","https://www.youtube.com/watch?v=k2lY0T5cA0s","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","VLog #2 - 30,000 Subscribers Special Q&A - FrediSaalAnimations","https://www.youtube.com/watch?v=A80-rLSB0jQ","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","SALSHABILLA #VLOG - DI PRANK MOBIL MINI COOPER.","https://www.youtube.com/watch?v=1d8myO0XSqw","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","Bangkok Nightlife - Vlog 87","https://www.youtube.com/watch?v=eaYyeuh5UJg","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","Vlog #6 Jemput EL pulang sekolah","https://www.youtube.com/watch?v=GWVVUB927ew","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","STARTING A DAILY VLOG?","https://www.youtube.com/watch?v=SouTVJifFEA","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","10 Things About Me | Barbie Vlog | Episode 1","https://www.youtube.com/watch?v=frg2KhXWZBA","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","Vlog Update... IN SWEDISH!! | Katrin Berndt","https://www.youtube.com/watch?v=0UHVASeOoJ8","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","How To Make A Weekly Vlog | Lily Pebbles","https://www.youtube.com/watch?v=j4dchyYgfKg","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","21 Things Vloggers Do","https://www.youtube.com/watch?v=SMJWtMxrqdc","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","NANDA'S VLOG #002 : Coach's Farewell & DO FUN!","https://www.youtube.com/watch?v=WOq9WlB8xNI","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","LIT MY BROTHER'S BACKYARD ON FIRE!","https://www.youtube.com/watch?v=HOvnP7ua4Ac","Vlog"
"https://www.youtube.com/results?q=vlog&sp=SIwB6gMA","Salshabilla #VLOG - DIOMELIN BUNDA!!! :(","https://www.youtube.com/watch?v=gM2BCbpe6ks","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","VLOG NUEVA YORK | Andrea Compton","https://www.youtube.com/watch?v=XhXaHQOv7D0","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Si! Hablo Español! SPANISH VLOGGER","https://www.youtube.com/watch?v=SJCNkMvjCNQ","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Ya Somos 100k !! / Gael no quiere hablar español (5.17.16) - karelyvlogs","https://www.youtube.com/watch?v=HMQgQ8E-pu8","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","IT'S SNOWING!! | Madrid VLOG (Spanish with subtitles)","https://www.youtube.com/watch?v=B_am8gZTUB8","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","PUROS ANTOJOS! | VLOG #2 | YADI VLOGS EN ESPAÑOL","https://www.youtube.com/watch?v=UQTjl1utijk","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","TOP 10 VLOGGERS EN ESPAÑOL","https://www.youtube.com/watch?v=BSEd3Cbcms0","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","VLOG EN ESPAÑOL! | Vacaciones en la playa","https://www.youtube.com/watch?v=kKlHKbR57Yg","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Weekend VLOG #1 (In English con Subtitulos en Español)","https://www.youtube.com/watch?v=DggjkEg5rtM","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Vamonos De Compras!-SPANISH VLOG","https://www.youtube.com/watch?v=5YJBekdax-g","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","VLOg#240 DISCRIMINADAS X hablar ESPAÑOL,100%MEXICANA amo el makeup mexicano ACLARO","https://www.youtube.com/watch?v=_IuhJ7lziEg","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Fake Instagram Models? | VLOG (Subtitulos en Español)","https://www.youtube.com/watch?v=p9DjRthr-po","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Nuestro Primer Vlog en Español! | Vlogs en Español #1","https://www.youtube.com/watch?v=rAkUk9ttL74","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Vlog en Español | English subtitles","https://www.youtube.com/watch?v=tDo14AsqIbs","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Girls night in GTR | VLOG (Subtitulos en Español)","https://www.youtube.com/watch?v=Zcu6YVu3uFo","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Mi hija no sabe hablar Español!! -Spanish vlog","https://www.youtube.com/watch?v=y3pMfkhb_04","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","Vlog En Espanol","https://www.youtube.com/watch?v=e3ltlO1vGYY","Vlog"
"https://www.youtube.com/results?search_query=vlog+espa%C3%B1ol","CONVIVIO EN CASA DE KENIA!!- vlog","https://www.youtube.com/watch?v=EVBo-Iksdd8","Vlog"
"https://www.youtube.com/results?q=vlog+espa%C3%B1ol&sp=SBTqAwA%253D","CONVIVIO EN CASA DE KENIA!!- vlog","https://www.youtube.com/watch?v=EVBo-Iksdd8","Vlog"
"https://www.youtube.com/results?q=vlog+espa%C3%B1ol&sp=SBTqAwA%253D","VLOG EN ESPAñOL","https://www.youtube.com/watch?v=wYz4bmhkJNA","Vlog"
"https://www.youtube.com/results?q=vlog+espa%C3%B1ol&sp=SBTqAwA%253D","Nuestro Primer Vlog en Español! | Vlogs en Español #1","https://www.youtube.com/watch?v=rAkUk9ttL74","Vlog"
"https://www.youtube.com/results?q=vlog+espa%C3%B1ol&sp=SBTqAwA%253D","Michoacán, Mexico Vlog","https://www.youtube.com/watch?v=eEm_bAydLXA","Vlog"
